set_id,design_id,label,inside_sweep_v2_box,stage_count,stage_pitch_m,wall_radius_m,wall_radius_over_pitch,x_w,i1_x_w,predicted_hemp_like_i1,magnet_inner_radius_m,magnet_radial_thickness_m,magnet_axial_fraction,source_strength_scale,exit_length_m,axis_null_count,wall_cusp_count,cell_count,four_wall_cusps,min_rho_conservative,max_rho_conservative,rho_conservative_per_cusp,rho_downstream_per_cusp,rho_wall_per_cusp,hemp_like_all_cusps,five_stage_four_cusp_hemp_like,wall_b3_over_b1,wall_b5_over_b1,angle_to_wall_normal_deg_max,stable,max_wall_intersection_shift_m,rho_resolution_sensitivity_max,v2_gates_passed,boundary_to_peak_ratio,topology_confidence,relative_residual_l2,centreline_abs_bz_peak_t,field_peak_t
sweep_v2,l1a-gs-v2-008-b45d1d67d2,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,4,0.0065,0.0018,0.27692307692307694,0.8699795040710196,0.47746175795085655,False,0.00366,0.0031000000000000003,0.6,1.025,0.00364,5,3,4,False,0.4179186185676268,0.4408736884268951,0.4184155794731329;0.4408736884268951;0.4179186185676268,0.4184155794731329;0.4408736884268951;0.48317083540733674,0.3490122424428764;0.3678154268254271;0.34866429796531984,False,False,0.040522921341126956,0.013854403236758189,0.6138510377283404,True,7.345952689287883e-06,0.008246969120979074,True,0.005658969832985059,0.9456368402389631,8.973211643832154e-11,0.20167499169317976,0.6929881922989615
sweep_v2,l1a-gs-v2-009-4d592518ca,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,4,0.00515,0.0018,0.34951456310679613,1.0980323837789567,0.6360207445497511,False,0.00366,0.0031000000000000003,0.48,1.025,0.0028840000000000003,5,3,4,False,0.5515564031155178,0.577949047767288,0.5540997901576732;0.577949047767288;0.5515564031155178,0.5540997901576732;0.577949047767288;0.6047138100457361,0.4149955337622296;0.43283657793278946;0.4130706452129416,False,False,0.06602956983474366,0.00226453821734179,0.5121421342123421,True,1.0252972512368036e-05,0.012591839196419484,True,0.004457923548843723,0.9423428135292655,9.431091880769924e-11,0.1315265278487742,0.566899574135829
sweep_v2,l1a-gs-v2-010-7aa8cd8bce,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,4,0.00515,0.0018,0.34951456310679613,1.0980323837789567,0.6360207445497511,False,0.00366,0.0031000000000000003,0.72,1.025,0.0028840000000000003,5,3,4,False,0.59669417227521,0.623537887992403,0.599558043826375;0.623537887992403;0.59669417227521,0.599558043826375;0.623537887992403;0.6457220857918547,0.462462873635981;0.48115867590852024;0.4605448912399922,False,False,0.005110047691524344,0.004904136427449303,0.9746222514660209,True,1.0745534610695278e-05,0.00598933970702379,True,0.005762579814571193,0.9420915930542383,9.415658886901064e-11,0.17312427617217827,0.66283567091727
sweep_v2,l1a-gs-v2-011-eabda2c05f,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,4,0.00515,0.0014,0.27184466019417475,0.8540251873836331,0.4671445236506227,False,0.00313,0.0031000000000000003,0.6,1.025,0.0028840000000000003,5,3,4,False,0.4191778335865969,0.4382360731184931,0.4208913399149011;0.4382360731184931;0.4191778335865969,0.4208913399149011;0.4382360731184931;0.4730084733185174,0.3547390717117694;0.3693016461197977;0.35324126299982656,False,False,0.030665775733265826,0.004656695632042385,0.5994936723767754,True,7.683310605881809e-06,0.010969267792673666,True,0.004755767127666125,0.9413894888395434,9.245272303101539e-11,0.20178999368823072,0.6328586504732701
sweep_v2,l1a-gs-v2-012-861e265ea9,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,4,0.00515,0.0022,0.4271844660194175,1.3420395801742806,0.8338610494809622,False,0.00419,0.0031000000000000003,0.6,1.025,0.0028840000000000003,5,3,4,False,0.7634440417485414,0.7880525376223988,0.7672786749860261;0.7880525376223988;0.7634440417485414,0.7672786749860261;0.7880525376223988;0.7908395925384083,0.5181342117745048;0.5321445961822044;0.5155273308676932,False,False,0.02773625814516136,0.005061757520110586,0.6623105826683129,True,1.5844557586386018e-05,0.010872051567069918,True,0.005407974013387584,0.939219783471641,9.68746588400657e-11,0.11984631019388231,0.6100867582156598
sweep_v2,l1a-gs-v2-013-1a5f2faf5b,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,4,0.00515,0.0018,0.34951456310679613,1.0980323837789567,0.6360207445497511,False,0.00346,0.0031000000000000003,0.6,1.025,0.0028840000000000003,5,3,4,False,0.5715507174326291,0.595829890066461,0.5739180113172337;0.595829890066461;0.5715507174326291,0.5739180113172337;0.595829890066461;0.6324274037109754,0.43642579008982313;0.45300507436241333;0.4345457983378082,False,False,0.031358937190017845,0.0041157981736391555,0.7011230752117402,True,1.9011605360190345e-05,0.011661089360555496,True,0.005061842649839334,0.9394922855990807,9.553323244635955e-11,0.1715680930626849,0.6115609559832089
sweep_v2,l1a-gs-v2-014-454d5ec089,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,4,0.00515,0.0018,0.34951456310679613,1.0980323837789567,0.6360207445497511,False,0.0038599999999999997,0.0031000000000000003,0.6,1.025,0.0028840000000000003,5,3,4,False,0.5812655398016795,0.6029723105763849,0.5841726624543848;0.6029723105763849;0.5812655398016795,0.5841726624543848;0.6029723105763849;0.6224655211579976,0.44536563873498025;0.45964974906416145;0.44310253526250437,False,False,0.02634182190875471,0.004378530403957817,0.6795679252682676,True,1.3170183378484555e-05,0.010526954229595858,True,0.005187953757413716,0.9406801281894157,9.89566281648723e-11,0.14151730938572113,0.6229877175067686
sweep_v2,l1a-gs-v2-015-691452be4d,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,4,0.00515,0.0018,0.34951456310679613,1.0980323837789567,0.6360207445497511,False,0.003435,0.0031000000000000003,0.6,1.025,0.0028840000000000003,5,3,4,False,0.5707777197939378,0.5951651918508173,0.5731000783553173;0.5951651918508173;0.5707777197939378,0.5731000783553173;0.5951651918508173;0.6326100618265063,0.4357200710788407;0.4524122074678351;0.4338741776588295,False,False,0.03190749832503703,0.004617785606293851,0.6959646466338333,True,1.5876969649985693e-05,0.011624808896747602,True,0.005062690700146186,0.9413064434757527,9.744249476028086e-11,0.17356781496452453,0.6099067153159884
sweep_v2,l1a-gs-v2-016-9e4e222280,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,4,0.00515,0.0018,0.34951456310679613,1.0980323837789567,0.6360207445497511,False,0.003885,0.0031000000000000003,0.6,1.025,0.0028840000000000003,5,3,4,False,0.5819320420982063,0.6033902757609655,0.5848734132351993;0.6033902757609655;0.5819320420982063,0.5848734132351993;0.6033902757609655;0.6214264127433632,0.4459734778978558;0.4600477458821928;0.44368717060657054,False,False,0.026108380459513282,0.0047282766531005676,0.6736493242107932,True,5.830223913030116e-06,0.010228043945520559,True,0.0051323181428192645,0.9391399081341818,9.865442498719962e-11,0.14012755383628625,0.6345395973950514
sweep_v2,l1a-gs-v2-017-55712611a0,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,4,0.00515,0.0018,0.34951456310679613,1.0980323837789567,0.6360207445497511,False,0.00366,0.0022,0.6,1.025,0.0028840000000000003,5,3,4,False,0.5712024060414023,0.5968265214271913,0.5735833766992791;0.5968265214271913;0.5712024060414023,0.5735833766992791;0.5968265214271913;0.6405521086476963,0.43607328594446193;0.4536317936939602;0.43415559247475133,False,False,0.029546460751557372,0.003561818902988585,0.7933900312559159,True,9.412309276280026e-06,0.011451073632462002,True,0.002450657790852389,0.9535534478697084,9.849623677778841e-11,0.11447973398829178,0.7577670662480686
sweep_v2,l1a-gs-v2-018-99a8ddb38f,SCREENING_L1A_FIELD_SEPARATRIX_CUSP_TOPOLOGY,True,4,0.00515,0.0018,0.34951456310679613,1.0980323837789567,0.6360207445497511,False,0.00366,0.004,0.6,1.025,0.0028840000000000003,5,3,4,False,0.5826889476025598,0.6018676241731981,0.5855357688080464;0.6018676241731981;0.5826889476025598,0.5855357688080464;0.6018676241731981;0.614395404012968,0.4461126030919325;0.4585316334610548;0.44392039746437434,False,False,0.028730467900821337,0.004278136866215504,0.5627275784631476,True,1.2556216581153992e-05,0.010483648302964426,True,0.00842730284752995,0.9244833827388348,9.724691542472249e-11,0.18052276312765414,0.5349476597883102
